time,frequency,confidence
6.910,261.535,0.961266
6.920,261.300,0.954991
6.930,260.768,0.880363
6.940,259.163,0.837826
6.950,258.907,0.872044
6.960,259.817,0.932960
6.970,260.820,0.915311
6.980,261.782,0.944379
6.990,262.057,0.958201
7.000,261.772,0.957279
7.010,261.786,0.961617
7.020,261.611,0.963024
7.030,261.632,0.963898
7.040,261.544,0.962949
7.050,261.700,0.964719
7.060,261.687,0.965465
7.070,261.765,0.969036
7.080,261.780,0.969069
7.090,261.590,0.965825
7.100,261.540,0.963746
7.110,261.445,0.962353
7.120,261.516,0.964827
7.130,262.200,0.954945
7.140,263.568,0.853134
7.150,264.335,0.664555
7.160,290.561,0.578944
7.170,293.252,0.770307
7.180,293.915,0.777038
7.190,293.594,0.757165
7.200,293.272,0.779382
7.210,293.545,0.830303
7.220,293.409,0.779038
7.230,293.486,0.763460
7.240,293.581,0.804375
7.250,293.560,0.812810
7.260,293.677,0.752912
7.270,293.922,0.803635
7.280,293.747,0.852475
7.290,293.660,0.818001
7.300,294.149,0.838458
7.310,293.862,0.819964
7.320,293.786,0.815447
7.330,293.990,0.828722
7.340,293.254,0.795794
7.350,291.703,0.810962
7.360,292.453,0.871184
7.370,293.044,0.881785
7.380,293.892,0.937096
7.390,293.966,0.948828
7.400,293.838,0.949284
7.410,293.921,0.952624
7.420,293.785,0.949409
7.430,293.908,0.958755
7.440,293.858,0.958945
7.450,293.848,0.950708
7.460,293.998,0.955747
7.470,294.128,0.957232
7.480,293.945,0.941682
7.490,293.960,0.950945
7.500,293.932,0.949854
7.510,293.881,0.944176
7.520,293.999,0.951761
7.530,293.916,0.945426
7.540,293.925,0.942191
7.550,294.008,0.950127
7.560,293.918,0.950266
7.570,293.750,0.941008
7.580,293.955,0.950164
7.590,293.890,0.951463
7.600,293.865,0.947158
7.610,293.891,0.944439
7.620,293.926,0.949685
7.630,293.909,0.944563
7.640,293.921,0.941475
7.650,293.927,0.941719
7.660,293.874,0.943107
7.670,293.941,0.931050
7.680,293.839,0.930292
7.690,293.889,0.937416
7.700,293.873,0.921169
7.710,293.844,0.919814
7.720,293.888,0.928148
7.730,293.764,0.903785
7.740,293.572,0.862303
7.750,290.226,0.792016
7.760,289.799,0.795605
7.770,291.556,0.883069
7.780,292.941,0.889484
7.790,294.186,0.944032
7.800,294.111,0.956887
7.810,293.933,0.951572
7.820,293.841,0.956241
7.830,293.770,0.949467
7.840,293.752,0.948264
7.850,293.850,0.954116
7.860,293.668,0.938009
7.870,294.013,0.946961
7.880,294.067,0.955424
7.890,293.933,0.947765
7.900,293.862,0.949247
7.910,293.877,0.942890
7.920,293.883,0.936369
7.930,294.002,0.945993
