time,frequency,confidence
9.890,150.605,0.814166
9.900,152.676,0.913356
9.910,153.093,0.928823
9.920,152.794,0.945770
9.930,152.224,0.951413
9.940,151.753,0.925012
9.950,151.161,0.943009
9.960,150.682,0.937358
9.970,150.366,0.936282
9.980,150.200,0.922035
9.990,150.216,0.928559
10.000,150.462,0.932423
10.010,150.576,0.939922
10.020,150.468,0.936976
10.030,150.430,0.943260
10.040,150.628,0.945017
10.050,150.786,0.952534
10.060,150.752,0.950098
10.070,150.610,0.951819
10.080,150.889,0.947501
10.090,151.231,0.945291
10.100,151.531,0.926900
10.110,151.365,0.940400
10.120,151.429,0.931386
10.130,151.303,0.939980
10.140,151.499,0.927241
10.150,151.249,0.940748
10.160,151.379,0.933673
10.170,151.178,0.941898
10.180,151.550,0.923561
10.190,151.250,0.939648
10.200,151.644,0.914775
10.210,151.643,0.918458
10.220,152.030,0.934243
10.230,152.253,0.943843
10.240,152.742,0.939743
10.250,152.712,0.943146
10.260,152.883,0.938087
10.270,152.832,0.940423
10.280,152.981,0.939737
10.290,153.095,0.938721
10.300,153.012,0.937600
10.310,152.838,0.944529
10.320,152.614,0.942744
10.330,152.272,0.940459
10.340,152.187,0.937288
10.350,151.855,0.923017
10.360,151.411,0.928469
10.370,150.824,0.919105
10.380,148.707,0.815022
10.390,146.127,0.573377
10.400,144.419,0.581396
10.410,142.236,0.747024
10.420,140.017,0.799598
10.430,138.614,0.879821
10.440,137.342,0.885685
10.450,135.636,0.900030
10.460,134.388,0.938369
10.470,133.508,0.920468
10.480,133.143,0.947483
10.490,133.143,0.952001
10.500,133.643,0.940413
10.510,134.484,0.948115
10.520,134.972,0.923179
10.530,135.224,0.913926
10.540,135.254,0.920205
10.550,135.078,0.910501
10.560,134.561,0.947452
10.570,134.136,0.951115
10.580,133.887,0.953694
10.590,133.874,0.956654
10.600,134.070,0.954938
10.610,133.983,0.952957
10.620,133.956,0.952776
10.630,134.114,0.952244
10.640,134.059,0.952260
10.650,134.292,0.952931
10.660,134.420,0.950228
10.670,134.076,0.949822
10.680,134.048,0.949645
10.690,134.006,0.950191
10.700,133.812,0.946122
10.710,133.513,0.934152
10.720,133.212,0.947255
10.730,132.839,0.954167
10.740,132.691,0.950687
10.750,132.497,0.944122
10.760,132.145,0.937719
